Activity ID,Activity Date,Activity Name,Activity Type,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Average Watts,Calories,Average Temperature,Relative Effort.1,Total Work,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute.1,From Upload,Grade Adjusted Distance,Bike,Gear,Flagged,Average Elapsed Speed,Dirt Distance,Total Steps
7897474822,"2 Oct 2022, 01:47:25",Lunch Ride,Ride,7078,54.77,145.0,24.0,False,Scultura 5000,activities/8441670442.fit.gz,,8.0,7078.0,6967.0,54773.05078125,11.944140434265137,7.8617844581604,8.0,10.0,6.0,15.399999618530272,9.968847274780272,0.0047468608245253,127.0,62.03849029541016,,111.96548461914062,170.71551513671875,1216.0,13.0,24.0,1216176.0,,180.0,7079.0,,,0.0,1.0,,6699863.0,,0.0,7.738492488861084,0.0,
7907693302,"3 Oct 2022, 23:09:13",Morning Ride,Ride,6957,52.3,147.0,24.0,False,Scultura 5000,activities/8453225205.fit.gz,,8.0,6957.0,6818.0,52308.66015625,13.079999923706056,7.6721415519714355,10.0,7.0,31.0,39.59999847412109,15.83506202697754,0.000382347323466,159.0,59.52418899536133,,113.65460968017578,163.22438049316406,1116.0,12.0,24.0,1116330.0,,181.0,6958.0,,,0.0,1.0,,6699863.0,,0.0,7.518853187561035,0.0,
7912359505,"4 Oct 2022, 20:07:28",Morning Run,Run,4894,13.36,178.0,148.0,False,,activities/8458438352.fit.gz,,,4894.0,4705.0,13366.0,3.5999999046325684,2.840807676315308,83.23596954345703,79.83596801757812,7.5,21.200000762939453,30.0,0.0254376772791147,87.0,82.74281311035156,,153.05641174316406,226.13282775878903,1231.5792236328125,,148.0,,,223.0,4895.0,,,0.0,1.0,13545.400390625,,5557176.0,0.0,2.731099367141724,2400.0,
7918709386,"6 Oct 2022, 04:09:14",Afternoon Run,Run,3346,9.11,162.0,65.0,False,,activities/8465545238.fit.gz,,,3346.0,3199.0,9118.0,3.400000095367432,2.8502657413482666,87.53976440429688,87.53976440429688,10.5,43.29999923706055,12.727272987365724,0.0,85.0,81.82551574707031,,146.1553192138672,231.7662506103516,842.131591796875,,65.0,,,228.0,3347.0,,,0.0,1.0,9262.099609375,,5557176.0,0.0,2.7250447273254395,5988.0,
7928382779,"7 Oct 2022, 23:57:15",Morning Ride,Ride,17293,125.96,153.0,74.0,False,Scultura 5000,activities/8476519709.fit.gz,,8.0,17293.0,16709.0,125963.78125,13.329687118530272,7.5386786460876465,185.0,200.0,5.599999904632568,37.79999923706055,7.722475528717041,-0.0036518436390906,157.0,62.16767120361328,,115.88196563720705,155.1314697265625,2565.0,12.0,74.0,2565045.0,,168.0,17294.0,,,0.0,1.0,,6699863.0,,0.0,7.284090518951416,904.0999755859376,
7933318162,"8 Oct 2022, 22:07:10",Morning Run,Run,8822,25.49,187.0,492.0,False,,activities/8482108014.fit.gz,,,8822.0,8645.0,25489.0,3.799999952316284,2.9484095573425293,7.867953300476074,6.267953395843506,5.199999809265137,10.600000381469728,18.18181800842285,0.0062772175297141,85.0,82.24470520019531,,173.81605529785156,234.66046142578125,2321.09228515625,,492.0,,,233.0,8823.0,,,0.0,1.0,25528.30078125,,5557176.0,0.0,2.889254093170166,362.0,
7933627507,"9 Oct 2022, 01:25:48",Lunch Ride,Ride,4938,30.14,132.0,13.0,False,Scultura 5000,activities/8482460618.fit.gz,,8.0,4938.0,4685.0,30145.80078125,13.966015815734863,6.434535980224609,15.0,11.0,44.79999923706055,52.400001525878906,4.68009090423584,0.0092881899327039,144.0,58.39529037475586,,105.14368438720705,113.03897094726562,531.0,12.0,13.0,531207.0,,116.0,4939.0,,,0.0,1.0,,6699863.0,,0.0,6.104860305786133,0.0,
7944124925,"10 Oct 2022, 23:37:29",Morning Ride,Ride,5863,45.39,152.0,39.0,False,Scultura 5000,activities/8494421265.fit.gz,,8.0,5863.0,5772.0,45389.0390625,11.264062881469728,7.863658905029297,12.0,11.0,7.199999809265137,21.200000762939453,6.437556266784668,0.0202692095190286,158.0,63.24501800537109,,126.48939514160156,175.64511108398438,1009.0,14.0,39.0,1008850.0,,195.0,5864.0,,,0.0,1.0,,6699863.0,,0.0,7.741606712341309,0.0,
7944313273,"11 Oct 2022, 02:08:55",Afternoon Run,Run,3107,8.63,175.0,102.0,False,,activities/8494635398.fit.gz,,,3107.0,3082.0,8630.0,5.0,2.8001298904418945,34.70156478881836,35.101566314697266,7.099999904632568,22.399999618530277,10.0,-0.0046349940821528,90.0,79.94775390625,,158.09942626953125,231.05355834960935,792.0697631835938,,102.0,,,234.0,3108.0,,,0.0,1.0,8711.5,,5557176.0,0.0,2.7775988578796387,1653.0,
7954942753,"13 Oct 2022, 00:20:36",Lunch Run,Run,5866,16.83,178.0,113.0,False,,activities/8506555372.fit.gz,,,5866.0,5732.0,16831.0,4.599999904632568,2.9363224506378174,338.4345397949219,338.7345275878906,8.800000190734863,43.29999923706055,22.0,-0.0017824253300204,86.0,82.56787109375,,148.63424682617188,253.1304473876953,1595.02294921875,,113.0,,,256.0,5867.0,,,0.0,1.0,17542.69921875,,5557176.0,0.0,2.869246482849121,15271.0,
7959748363,"13 Oct 2022, 23:26:46",Morning Ride,Ride,6532,40.56,149.0,15.0,False,Scultura 5000,activities/8511973048.fit.gz,,8.0,6532.0,6085.0,40562.12890625,12.043749809265137,6.665920734405518,68.0,93.0,7.199999809265137,40.400001525878906,27.826061248779297,-0.0256396811455488,102.0,62.69825744628906,,94.64842987060548,135.41778564453125,847.0,13.0,15.0,846593.0,,138.0,6408.0,,,0.0,1.0,,6699863.0,,0.0,6.209756374359131,0.0,
7964437151,"15 Oct 2022, 05:05:17",Afternoon Run,Run,2037,5.94,171.0,29.0,False,,activities/8517260514.fit.gz,,,2037.0,1981.0,5941.0,10.5,2.998990297317505,50.67567825317383,50.67567825317383,8.0,43.29999923706055,12.727272987365724,0.0,85.0,81.76114654541016,,98.43926239013672,248.6514587402344,549.3981323242188,,29.0,,,245.0,2038.0,,,0.0,1.0,6042.5,,5557176.0,0.0,2.916543960571289,2030.0,
7964441821,"14 Oct 2022, 23:29:06",Morning Ride,Ride,19316,136.25,178.0,108.0,False,Scultura 5000,activities/8517265668.fit.gz,,8.0,19316.0,18357.0,136257.9375,16.192188262939453,7.422668933868408,388.0,406.0,87.0,186.1999969482422,13.960516929626465,0.0054308772087097,128.0,66.55363464355469,,121.55460357666016,151.56103515625,2754.0,14.0,108.0,2754147.0,,165.0,19317.0,,,0.0,1.0,,6699863.0,,0.0,7.054148674011231,896.9000244140625,
7969312590,"15 Oct 2022, 23:03:19",Morning Run,Run,8583,25.47,181.0,249.0,False,,activities/8522768765.fit.gz,,,8583.0,8427.0,25473.0,4.199999809265137,3.0227839946746826,13.391227722167969,13.091228485107422,6.300000190734863,10.600000381469728,7.2727274894714355,0.0011777175823226,88.0,83.25720977783203,,157.23541259765625,245.0017852783203,2318.437255859375,,249.0,,,244.0,8584.0,,,0.0,1.0,25499.099609375,,5557176.0,0.0,2.9678432941436768,398.0,
7979841381,"17 Oct 2022, 23:58:28",Morning Run,Run,2638,7.72,176.0,52.0,False,,activities/8535720982.fit.gz,,,2638.0,2574.0,7724.0,5.199999809265137,3.000777006149292,33.952632904052734,34.05263137817383,6.599999904632568,19.899999618530277,18.0,-0.0012946659699082,91.0,83.34770965576172,,148.67845153808594,243.441162109375,709.1031494140625,,52.0,,,241.0,2639.0,,,0.0,1.0,7799.0,,5557176.0,0.0,2.927975654602051,1797.0,
7980492937,"18 Oct 2022, 04:34:52",Afternoon Ride,Ride,5265,40.97,165.0,27.0,False,Scultura 5000,activities/8536472225.fit.gz,,8.0,5265.0,5139.0,40971.4296875,12.716015815734863,7.972646236419678,6.0,4.0,-18.799999237060547,-11.199999809265137,5.935088634490967,-0.0004881469067186,107.0,66.66752624511719,,122.99139404296876,168.03775024414062,883.0,16.0,27.0,883137.0,,194.0,5244.0,,,0.0,1.0,,6699863.0,,0.0,7.781847953796387,0.0,
7990395534,"19 Oct 2022, 22:44:21",Morning Ride,Ride,7966,55.42,152.0,29.0,False,Scultura 5000,activities/8547590565.fit.gz,,8.0,7966.0,7212.0,55426.640625,12.685937881469728,7.685335636138916,9.0,11.0,42.79999923706055,52.400001525878906,7.692878246307373,0.0086600938811898,124.0,64.95053100585938,,115.22413635253906,143.14341735839844,1037.0,14.0,29.0,1037070.0,,144.0,7656.0,,,0.0,1.0,,6699863.0,,0.0,6.9579010009765625,0.0,
7994671948,"20 Oct 2022, 21:38:17",Morning Run,Run,5003,15.31,189.0,239.0,False,,activities/8552393226.fit.gz,,,5003.0,4940.0,15315.0,4.199999809265137,3.1002023220062256,57.00915145874024,60.60914993286133,6.199999809265137,18.700000762939453,9.0,-0.0235063657164573,87.0,83.74102783203125,,168.5332489013672,251.5474395751953,1400.23095703125,,239.0,,,250.0,5004.0,,,0.0,1.0,15400.2998046875,,5557176.0,0.0,3.061163187026977,545.0,
7999286501,"21 Oct 2022, 23:43:12",Morning Run,Run,5573,16.15,190.0,261.0,False,,activities/8557591805.fit.gz,,,5573.0,5085.0,16150.0,5.199999809265137,3.1760077476501465,47.404884338378906,46.20488357543945,7.300000190734863,24.399999618530277,45.0,0.0074303406290709,92.0,85.1456527709961,,172.06422424316406,256.8177795410156,1478.82421875,,261.0,,,258.0,5285.0,,,0.0,1.0,16264.7001953125,,5557176.0,0.0,2.8979005813598637,0.0,
7999616320,"22 Oct 2022, 02:33:18",Afternoon Ride,Ride,7024,52.29,140.0,22.0,False,Scultura 5000,activities/8557971648.fit.gz,,8.0,7024.0,6950.0,52290.33984375,10.73828125,7.523789882659912,3.0,6.0,-38.0,-28.799999237060547,10.245112419128418,-0.0133867934346199,128.0,63.804954528808594,,112.19168090820312,129.27024841308594,923.0,15.0,22.0,922645.0,,131.0,7025.0,,,0.0,1.0,,6699863.0,,0.0,7.44452428817749,0.0,
8004688663,"23 Oct 2022, 00:22:25",Lunch Ride,Ride,5674,45.01,154.0,29.0,False,Scultura 5000,activities/8563744917.fit.gz,,8.0,5674.0,5570.0,45010.078125,12.944140434265137,8.080803871154785,11.0,9.0,10.600000381469728,25.0,5.976638317108154,0.0177737977355718,154.0,66.30777740478516,,117.25414276123048,171.2525177001953,958.0,13.0,29.0,958275.0,,197.0,5675.0,,,0.0,1.0,,6699863.0,,0.0,7.932689189910889,0.0,
8004857120,"23 Oct 2022, 02:51:12",Afternoon Run,Run,3632,10.09,180.0,176.0,False,,activities/8563937726.fit.gz,,,3632.0,3606.0,10097.0,4.400000095367432,2.800055503845215,41.97490692138672,40.07490539550781,7.099999904632568,21.5,11.666666984558104,0.0188174713402986,90.0,80.8973159790039,,168.82960510253906,226.4418029785156,924.7982177734376,,176.0,,,229.0,3633.0,,,0.0,1.0,10171.2998046875,,5557176.0,0.0,2.780010938644409,1494.0,
8010616970,"24 Oct 2022, 04:54:32",Afternoon Run,Run,5517,16.37,183.0,296.0,False,,activities/8570587004.fit.gz,,,5517.0,5506.0,16371.0,4.400000095367432,2.973301887512207,308.4324035644531,306.1324157714844,7.199999809265137,43.29999923706055,18.0,0.0140492329373955,87.0,82.97811126708984,,173.03839111328125,248.0957946777344,1551.243896484375,,296.0,,,253.0,5518.0,,,0.0,1.0,17061.19921875,,5557176.0,0.0,2.9673736095428467,12089.0,
8014550471,"24 Oct 2022, 23:39:59",Morning Run,Run,1824,5.41,175.0,56.0,False,,activities/8575024426.fit.gz,,,1824.0,1809.0,5409.0,4.199999809265137,2.9900498390197754,53.47908401489258,53.07908630371094,10.0,43.29999923706055,22.727272033691406,0.0073950821533799,86.0,83.06207275390625,,149.3500213623047,242.3568572998047,501.9457702636719,,56.0,,,241.0,1825.0,,,0.0,1.0,5520.60009765625,,5557176.0,0.0,2.965460538864136,2247.0,
8025292388,"27 Oct 2022, 02:00:12",Afternoon Run,Run,4136,12.53,187.0,197.0,False,,activities/8587108766.fit.gz,,,4136.0,4106.0,12531.0,4.800000190734863,3.051875352859497,51.34656524658203,50.14656448364258,7.199999809265137,18.700000762939453,13.333333015441896,0.0095762507990002,89.0,83.33195495605469,,152.6697540283203,245.33853149414065,1147.0487060546875,,197.0,,,245.0,4137.0,,,0.0,1.0,12615.7001953125,,5557176.0,0.0,3.0297389030456543,540.0,
8025305937,"26 Oct 2022, 23:19:06",Morning Ride,Ride,5906,42.12,179.0,57.0,False,Scultura 5000,activities/8587124282.fit.gz,,8.0,5906.0,5621.0,42120.58984375,15.485998153686523,7.493433475494385,11.0,7.0,12.800000190734863,23.200000762939453,7.761500835418701,-0.0047482717782258,140.0,69.12165832519531,,123.32916259765624,142.13954162597656,796.0,12.0,57.0,795751.0,,145.0,5907.0,,,0.0,1.0,,6699863.0,,0.0,7.131830215454102,21.200000762939453,
8034777279,"28 Oct 2022, 23:01:54",Morning Ride,Ride,19413,139.09,148.0,60.0,False,Scultura 5000,activities/8597840950.fit.gz,,8.0,19413.0,18516.0,139089.921875,13.8359375,7.511877536773682,202.0,217.0,-32.599998474121094,-0.4000000059604645,23.167421340942383,-0.0012941262684762,151.0,67.46881866455078,,109.84815216064452,147.79159545898438,2716.0,13.0,60.0,2715834.0,,152.0,19414.0,,,0.0,1.0,,6699863.0,,0.0,7.164782524108887,901.2999877929688,
8039819722,"29 Oct 2022, 23:25:26",Morning Run,Run,8391,25.04,180.0,290.0,False,,activities/8603585049.fit.gz,,,8391.0,8168.0,25041.0,4.0,3.065744400024414,11.303954124450684,12.303954124450684,6.400000095367432,12.0,9.0,-0.0039934506639838,87.0,83.43350219726562,,159.46835327148438,245.4612579345703,2279.449951171875,,290.0,,,242.0,8392.0,,,0.0,1.0,25070.30078125,,5557176.0,0.0,2.9842689037323,372.0,
8050278641,"31 Oct 2022, 23:14:46",Morning Ride,Ride,7947,59.21,138.0,18.0,False,Scultura 5000,activities/8615630884.fit.gz,,8.0,7947.0,7541.0,59218.73046875,14.077733993530272,7.852901458740234,196.0,209.0,-1.7999999523162842,32.0,12.962028503417969,0.0124960467219352,163.0,61.55379867553711,,95.17179107666016,170.1556854248047,1269.0,10.0,18.0,1268625.0,,179.0,7948.0,,,0.0,1.0,,6699863.0,,0.0,7.451708793640137,0.0,
8050486045,"1 Nov 2022, 02:40:34",Afternoon Run,Run,5512,16.99,174.0,190.0,False,,activities/8615869567.fit.gz,,,5512.0,5512.0,16995.0,4.400000095367432,3.083272933959961,175.8963623046875,176.29635620117188,10.399999618530272,43.29999923706055,18.18181800842285,-0.0023536335211247,86.0,83.03446960449219,,154.35903930664062,251.80479431152344,1572.0286865234375,,190.0,,,253.0,5513.0,,,0.0,1.0,17289.80078125,,5557176.0,0.0,3.083272933959961,10397.0,
8054760201,"1 Nov 2022, 20:18:02",Morning Run,Run,3790,11.63,191.0,210.0,False,,activities/8620703456.fit.gz,,,3790.0,3766.0,11633.0,4.800000190734863,3.088953733444214,44.33174514770508,42.33174514770508,7.099999904632568,16.899999618530273,9.0,0.0171924699097871,92.0,84.28260040283203,,174.70278930664062,246.042236328125,1064.2366943359375,,210.0,,,247.0,3791.0,,,0.0,1.0,11704.900390625,,5557176.0,0.0,3.0693931579589844,369.0,
8060524439,"2 Nov 2022, 22:51:05",Morning Ride,Ride,4415,31.73,144.0,14.0,False,Scultura 5000,activities/8627186527.fit.gz,,8.0,4415.0,4225.0,31738.740234375,11.217968940734863,7.512127876281738,7.0,6.0,4.400000095367432,15.600000381469728,9.978561401367188,-0.0214249212294816,106.0,62.17074966430664,,114.06127166748048,151.02113342285156,649.0,11.0,14.0,648688.0,,160.0,4416.0,,,0.0,1.0,,6699863.0,,0.0,7.1888427734375,0.0,
8060755381,"3 Nov 2022, 02:37:33",Afternoon Run,Run,3119,9.17,180.0,182.0,False,,activities/8627446441.fit.gz,,,3119.0,3107.0,9177.0,3.5999999046325684,2.95365309715271,93.3275909423828,93.7275848388672,10.0,43.29999923706055,20.0,-0.0043587228283286,86.0,82.9111099243164,,174.2840576171875,240.477294921875,850.214599609375,,182.0,,,240.0,3120.0,,,0.0,1.0,9351.0,,5557176.0,0.0,2.942289113998413,6590.0,
8069941781,"5 Nov 2022, 04:55:36",Afternoon Run,Run,4656,14.2,174.0,127.0,False,,activities/8637820093.fit.gz,,,4656.0,4635.0,14207.0,4.0,3.0651564598083496,53.77810287475586,51.27810287475586,7.300000190734863,18.700000762939453,10.909090995788574,0.017596960067749,87.0,82.54044342041016,,154.0198974609375,246.54579162597656,1299.0889892578125,,127.0,,,246.0,4657.0,,,0.0,1.0,14287.900390625,,5557176.0,0.0,3.0513315200805664,552.0,
8069972452,"4 Nov 2022, 22:41:14",Morning Ride,Ride,20837,156.53,168.0,114.0,False,Scultura 5000,activities/8637855593.fit.gz,,8.0,20837.0,20056.0,156528.984375,16.640625,7.804596424102783,478.0,493.0,34.79999923706055,138.8000030517578,12.000007629394531,0.0066441353410482,132.0,66.5699691772461,,121.7662124633789,159.243408203125,3151.0,15.0,114.0,3151191.0,,168.0,20838.0,,,0.0,1.0,,6699863.0,,0.0,7.512069225311279,905.5999755859376,
8074518964,"5 Nov 2022, 22:51:53",Morning Run,Run,4091,10.74,175.0,47.0,False,,activities/8643021855.fit.gz,,,4091.0,3724.0,10741.0,4.800000190734863,2.8842642307281494,19.604236602783203,24.604236602783203,5.099999904632568,14.800000190734863,14.545454978942873,-0.0465506017208099,90.0,83.06548309326172,,137.59519958496094,230.6358795166016,980.74267578125,,47.0,,,221.0,4092.0,,,0.0,1.0,10786.599609375,,5557176.0,0.0,2.6255195140838623,0.0,
8084769364,"7 Nov 2022, 22:33:13",Morning Ride,Ride,7186,59.43,143.0,39.0,False,Scultura 5000,activities/8654735137.fit.gz,,8.0,7186.0,7073.0,59436.828125,11.228124618530272,8.403340339660645,3.0,6.0,3.799999952316284,12.600000381469728,11.729665756225586,0.001345967175439,109.0,70.14311981201172,,124.1236572265625,170.77166748046875,1232.0,20.0,39.0,1232170.0,,178.0,7187.0,,,0.0,1.0,,6699863.0,,0.0,8.271198272705078,0.0,
8084891931,"8 Nov 2022, 00:52:51",Lunch Run,Run,2086,5.97,158.0,22.0,False,,activities/8654872419.fit.gz,,,2086.0,1940.0,5974.0,4.400000095367432,3.079381465911865,55.98409271240234,55.98409271240234,8.0,43.29999923706055,20.909090042114254,0.0,86.0,82.92474365234375,,140.33815002441406,249.60308837890625,554.2715454101562,,22.0,,,242.0,2087.0,,,0.0,1.0,6096.10009765625,,5557176.0,0.0,2.863854169845581,2223.0,
8099099738,"10 Nov 2022, 21:50:19",Morning Run,Run,2413,7.0,161.0,19.0,False,,activities/8670760531.fit.gz,,,2413.0,2336.0,7007.0,4.800000190734863,2.9995718002319336,59.75428009033203,60.15428161621094,10.0,43.29999923706055,17.69230842590332,-0.0057085771113634,89.0,83.47038269042969,,134.96482849121094,241.5800018310547,646.6122436523438,,19.0,,,242.0,2414.0,,,0.0,1.0,7111.7001953125,,5557176.0,0.0,2.9038541316986084,5077.0,
8119552292,"15 Nov 2022, 02:14:16",Afternoon Run,Run,2386,7.13,177.0,125.0,False,,activities/8694091267.fit.gz,,,2386.0,2378.0,7133.0,4.599999904632568,2.999579429626465,18.7257022857666,18.825702667236328,7.199999809265137,16.100000381469727,8.88888931274414,-0.0014019346563145,89.0,82.99536895751953,,171.034912109375,242.1047515869141,651.7584838867188,,125.0,,,241.0,2387.0,,,0.0,1.0,7168.2998046875,,5557176.0,0.0,2.989522218704224,365.0,
8119572535,"14 Nov 2022, 22:22:19",Morning Ride,Ride,7528,52.23,145.0,28.0,False,Scultura 5000,activities/8694114032.fit.gz,,8.0,7528.0,7207.0,52229.94921875,11.9921875,7.247113704681396,162.0,187.0,-25.200000762939453,15.600000381469728,18.31473922729492,-0.0199119467288255,119.0,61.779075622558594,,118.28962707519533,158.50531005859375,1162.0,8.0,28.0,1162415.0,,167.0,7511.0,,,0.0,1.0,,6699863.0,,0.0,6.938090801239014,6.599999904632568,
8128002146,"16 Nov 2022, 05:48:21",Afternoon Run,Run,4016,12.14,197.0,224.0,False,,activities/8703593314.fit.gz,,,4016.0,3880.0,12146.0,5.199999809265137,3.130412340164185,67.02396392822266,64.72396850585938,7.199999809265137,20.0,35.0,0.0189362745732069,87.0,83.52507781982422,,175.5336151123047,253.58795166015625,1115.8714599609375,,224.0,,,251.0,4017.0,,,0.0,1.0,12272.7998046875,,5557176.0,0.0,3.024402379989624,1542.0,
8133320482,"16 Nov 2022, 22:23:27",Morning Ride,Ride,5754,40.09,129.0,15.0,False,Scultura 5000,activities/8709550168.fit.gz,,8.0,5754.0,5606.0,40092.26171875,11.857999801635742,7.151669979095459,11.0,7.0,-15.199999809265137,-6.0,7.340512275695801,-0.004489644896239,120.0,62.98963928222656,,105.36215209960938,140.35731506347656,787.0,11.0,15.0,787140.0,,143.0,5755.0,,,0.0,1.0,,6699863.0,,0.0,6.967720031738281,0.0,
8137625349,"19 Nov 2022, 04:47:25",Afternoon Run,Run,4507,13.76,180.0,156.0,False,,activities/8714421921.fit.gz,,,4507.0,4507.0,13764.0,4.599999904632568,3.0539162158966064,136.69651794433594,136.4965057373047,7.599999904632568,43.29999923706055,20.909090042114254,0.0014530660118907,87.0,82.53317260742188,,159.20457458496094,249.85888671875,1273.1033935546875,,156.0,,,250.0,4508.0,,,0.0,1.0,14002.099609375,,5557176.0,0.0,3.0539162158966064,10393.0,
8138512912,"18 Nov 2022, 23:14:29",Morning Ride,Ride,15514,107.44,141.0,55.0,False,Scultura 5000,activities/8715418899.fit.gz,,8.0,15514.0,14584.0,107446.8515625,14.979998588562012,7.367447376251221,208.0,226.0,29.0,61.20000076293945,19.4381160736084,0.0206613764166831,150.0,68.77960205078125,,121.09811401367188,162.05844116210938,2340.0,15.0,55.0,2340087.0,,165.0,15515.0,,,0.0,1.0,,6699863.0,,0.0,6.925799369812012,902.0999755859376,
8142126209,"19 Nov 2022, 23:32:35",Morning Run,Run,9475,26.63,184.0,354.0,False,,activities/8719511070.fit.gz,,,9475.0,9213.0,26636.0,4.0,2.891132116317749,10.795906066894531,8.795906066894531,6.300000190734863,12.699999809265137,8.0,0.0075086350552737,87.0,83.34952545166016,,162.7069549560547,241.4045867919922,2424.77099609375,,354.0,,,238.0,9476.0,,,0.0,1.0,26668.599609375,,5557176.0,0.0,2.811187267303467,517.0,
8151279758,"22 Nov 2022, 00:15:12",Lunch Ride,Ride,7362,54.47,141.0,25.0,False,Scultura 5000,activities/8729990575.fit.gz,,8.0,7362.0,7153.0,54470.94140625,11.680078506469728,7.615118503570557,4.0,5.0,-26.600000381469727,-18.399999618530277,11.718769073486328,-0.0029373466968536,140.0,59.50855255126953,,114.11164093017578,156.7350311279297,1146.0,12.0,25.0,1146446.0,,164.0,7363.0,,,0.0,1.0,,6699863.0,,0.0,7.398932456970215,0.0,
8151718763,"22 Nov 2022, 03:40:35",Afternoon Run,Run,4195,11.94,189.0,173.0,False,,activities/8730486427.fit.gz,,,4195.0,3955.0,11944.0,4.800000190734863,3.019974708557129,148.2509307861328,148.8509979248047,8.0,43.29999923706055,22.727272033691406,-0.0050234426744282,88.0,82.35139465332031,,164.7322235107422,255.3161163330078,1114.580322265625,,173.0,,,256.0,4196.0,,,0.0,1.0,12258.599609375,,5557176.0,0.0,2.847198963165283,7878.0,
8160330113,"23 Nov 2022, 23:26:28",Morning Ride,Ride,5784,45.43,150.0,27.0,False,Scultura 5000,activities/8740103091.fit.gz,,8.0,5784.0,5569.0,45432.41015625,10.75390625,8.15809154510498,14.0,12.0,-1.600000023841858,7.199999809265137,18.02816772460937,0.0017608574125915,81.0,64.58367156982422,,120.96024322509766,130.7747802734375,615.0,13.0,27.0,615458.0,,134.0,5785.0,,,0.0,1.0,,6699863.0,,0.0,7.854842662811279,0.0,
8168790000,"26 Nov 2022, 01:51:23",Lunch Run,Run,2748,8.13,180.0,43.0,False,,activities/8749631064.fit.gz,,,2748.0,2748.0,8136.0,5.199999809265137,2.96069860458374,34.624629974365234,51.32463073730469,9.300000190734863,27.600000381469727,19.0,-0.2052605748176574,93.0,83.23297882080078,,142.8904266357422,245.9788818359375,747.02685546875,,43.0,,,246.0,2749.0,,,0.0,1.0,8216.099609375,,5557176.0,0.0,2.96069860458374,374.0,
8173194022,"26 Nov 2022, 22:22:21",Morning Ride,Ride,1925,20.5,189.0,27.0,False,Scultura 5000,activities/8754643196.fit.gz,,8.0,1925.0,1925.0,20505.849609375,13.10595703125,10.652389526367188,34.79998779296875,8.0,146.0,163.1999969482422,6.872828960418701,0.0614458359777927,90.0,78.72552490234375,,127.39708709716795,229.8076934814453,394.0,,27.0,443475.0,,240.0,1926.0,,,0.0,1.0,,6699863.0,,0.0,10.652389526367188,10.899999618530272,
8173567185,"27 Nov 2022, 01:41:53",Lunch Run,Run,3652,10.63,177.0,137.0,False,,activities/8755067960.fit.gz,,,3652.0,3652.0,10631.0,4.0,2.911007642745972,35.61951446533203,35.61951446533203,7.199999809265137,16.399999618530273,8.0,0.0,86.0,82.25198364257812,,161.8288116455078,235.69461059570312,971.6959228515624,,137.0,,,235.0,3653.0,,,0.0,1.0,10687.099609375,,5557176.0,0.0,2.911007642745972,364.0,
8173586432,"26 Nov 2022, 20:07:48",Morning Ride,Ride,1626,10.96,121.0,5.0,False,Scultura 5000,activities/8755090451.fit.gz,,8.0,1626.0,1571.0,10961.490234375,24.76400184631348,6.977396488189697,21.0,23.0,-55.79999923706055,-41.0,7.722182273864746,-0.0018245764076709,83.0,63.46599960327149,,115.11470794677734,116.88399505615234,150.0,14.0,5.0,149825.0,,125.0,1627.0,,,0.0,1.0,,6699863.0,,0.0,6.741384029388428,0.0,
8184441668,"29 Nov 2022, 03:53:22",Lunch Ride,Ride,6920,45.13,133.0,19.0,False,Scultura 5000,activities/8767340142.fit.gz,,8.0,6920.0,6507.0,45130.078125,9.527734756469728,6.935619831085205,3.0,3.0,39.0,51.400001525878906,9.248128890991213,0.0243739876896142,78.0,58.56808853149414,,109.54108428955078,106.3602066040039,582.0,33.0,19.0,582165.0,,110.0,6917.0,,,0.0,1.0,,6699863.0,,0.0,6.5216875076293945,180.5,
8187949583,"30 Nov 2022, 06:25:53",Afternoon Run,Run,3608,10.83,175.0,70.0,False,,activities/8771236937.fit.gz,,,3608.0,3607.0,10835.0,5.0,3.003881454467773,8.182409286499023,7.982409477233887,4.699999809265137,7.900000095367432,7.5,0.001845869817771,89.0,82.0865707397461,,147.29522705078125,243.27664184570312,987.4436645507812,,70.0,,,245.0,3609.0,,,0.0,1.0,10860.2998046875,,5557176.0,0.0,3.003048896789551,0.0,
8191560013,"30 Nov 2022, 23:25:28",Morning Ride,Ride,4353,36.91,158.0,27.0,False,Scultura 5000,activities/8775274855.fit.gz,,8.0,4353.0,4353.0,36914.33203125,11.616015434265137,8.480204582214355,11.0,18.0,-9.800000190734863,-2.0,9.907994270324709,-0.0048761554062366,85.0,69.9959945678711,,123.39981842041016,154.2981414794922,555.0,16.0,27.0,555175.0,,166.0,4354.0,,,0.0,1.0,,6699863.0,,0.0,8.480204582214355,0.0,
8191749218,"1 Dec 2022, 01:18:17",Morning Run,Run,1822,5.24,140.0,7.0,False,,activities/8775485552.fit.gz,,,1822.0,1822.0,5245.0,3.5999999046325684,2.878704786300659,0.0,-0.1000000014901161,4.400000095367432,6.199999809265137,3.0,0.0019065777305513,83.0,81.76070404052734,,126.16519927978516,233.3133850097656,477.4240112304688,,7.0,,,232.0,1823.0,,,0.0,1.0,5250.89990234375,,5557176.0,0.0,2.878704786300659,0.0,
